"","code_location","pretty_location","group","date","code_name","value"
"1746","Skamania","Skamania","foster_care_trend",2012,"trend_2",0.653061224489796
"1747","Snohomish","Snohomish","foster_care_trend",2012,"trend_2",0.790344827586207
"1748","Spokane","Spokane","foster_care_trend",2012,"trend_2",0.713872832369942
"1749","Stevens","Stevens","foster_care_trend",2012,"trend_2",0.82258064516129
"1750","Thurston","Thurston","foster_care_trend",2012,"trend_2",0.536458333333333
"1751","Wahkiakum","Wahkiakum","foster_care_trend",2012,"trend_2",0.653061224489796
"1752","Walla_Walla","Walla Walla","foster_care_trend",2012,"trend_2",0.787878787878788
"1753","Whatcom","Whatcom","foster_care_trend",2012,"trend_2",0.696296296296296
"1754","Whitman","Whitman","foster_care_trend",2012,"trend_2",0.8
"1755","Yakima","Yakima","foster_care_trend",2012,"trend_2",0.456896551724138
"1756","Adams","Adams","foster_care_trend",2013,"trend_2",0.285714285714286
"1757","Asotin","Asotin","foster_care_trend",2013,"trend_2",0.74
"1758","Benton","Benton","foster_care_trend",2013,"trend_2",0.442953020134228
"1759","Chelan","Chelan","foster_care_trend",2013,"trend_2",0.56043956043956
"1760","Clallam","Clallam","foster_care_trend",2013,"trend_2",0.530769230769231
"1761","Clark","Clark","foster_care_trend",2013,"trend_2",0.336594911937378
"1762","Columbia","Columbia","foster_care_trend",2013,"trend_2",0.285714285714286
"1763","Cowlitz","Cowlitz","foster_care_trend",2013,"trend_2",0.376237623762376
"1764","Douglas","Douglas","foster_care_trend",2013,"trend_2",0.6
"1765","Ferry","Ferry","foster_care_trend",2013,"trend_2",0.285714285714286
"1766","Franklin","Franklin","foster_care_trend",2013,"trend_2",0.555555555555556
"1767","Garfield","Garfield","foster_care_trend",2013,"trend_2",0.285714285714286
"1768","Grant","Grant","foster_care_trend",2013,"trend_2",0.418032786885246
"1769","Grays_Harbor","Grays Harbor","foster_care_trend",2013,"trend_2",0.431506849315068
"1770","Island","Island","foster_care_trend",2013,"trend_2",0.416666666666667
"1771","Jefferson","Jefferson","foster_care_trend",2013,"trend_2",0.75
"1772","King","King","foster_care_trend",2013,"trend_2",0.31044776119403
"1773","Kitsap","Kitsap","foster_care_trend",2013,"trend_2",0.559139784946237
"1774","Kittitas","Kittitas","foster_care_trend",2013,"trend_2",0.303030303030303
"1775","Klickitat","Klickitat","foster_care_trend",2013,"trend_2",0.170731707317073
"1776","Lewis","Lewis","foster_care_trend",2013,"trend_2",0.671232876712329
"1777","Lincoln","Lincoln","foster_care_trend",2013,"trend_2",0.285714285714286
"1778","Mason","Mason","foster_care_trend",2013,"trend_2",0.75
"1779","Okanogan","Okanogan","foster_care_trend",2013,"trend_2",0.564102564102564
"1780","Pacific","Pacific","foster_care_trend",2013,"trend_2",0.692307692307692
"1781","Pend_Oreille","Pend Oreille","foster_care_trend",2013,"trend_2",0.285714285714286
"1782","Pierce","Pierce","foster_care_trend",2013,"trend_2",0.546637744034707
"1783","San_Juan","San Juan","foster_care_trend",2013,"trend_2",0.285714285714286
"1784","Skagit","Skagit","foster_care_trend",2013,"trend_2",0.4625
"1785","Skamania","Skamania","foster_care_trend",2013,"trend_2",0.285714285714286
"1786","Snohomish","Snohomish","foster_care_trend",2013,"trend_2",0.593423019431988
"1787","Spokane","Spokane","foster_care_trend",2013,"trend_2",0.657789613848202
"1788","Stevens","Stevens","foster_care_trend",2013,"trend_2",0.674418604651163
"1789","Thurston","Thurston","foster_care_trend",2013,"trend_2",0.395939086294416
"1790","Wahkiakum","Wahkiakum","foster_care_trend",2013,"trend_2",0.285714285714286
"1791","Walla_Walla","Walla Walla","foster_care_trend",2013,"trend_2",0.407407407407407
"1792","Whatcom","Whatcom","foster_care_trend",2013,"trend_2",0.591463414634146
"1793","Whitman","Whitman","foster_care_trend",2013,"trend_2",0.2
"1794","Yakima","Yakima","foster_care_trend",2013,"trend_2",0.347708894878706
"1795","Adams","Adams","foster_care_trend",2014,"trend_2",0.416666666666667
"1796","Asotin","Asotin","foster_care_trend",2014,"trend_2",0.421052631578947
"1797","Benton","Benton","foster_care_trend",2014,"trend_2",0.374331550802139
"1798","Chelan","Chelan","foster_care_trend",2014,"trend_2",0.483516483516484
"1799","Clallam","Clallam","foster_care_trend",2014,"trend_2",0.510204081632653
"1800","Clark","Clark","foster_care_trend",2014,"trend_2",0.30952380952381
"1801","Columbia","Columbia","foster_care_trend",2014,"trend_2",0.416666666666667
"1802","Cowlitz","Cowlitz","foster_care_trend",2014,"trend_2",0.440944881889764
"1803","Douglas","Douglas","foster_care_trend",2014,"trend_2",0.666666666666667
"1804","Ferry","Ferry","foster_care_trend",2014,"trend_2",0.416666666666667
"1805","Franklin","Franklin","foster_care_trend",2014,"trend_2",0.476190476190476
"1806","Garfield","Garfield","foster_care_trend",2014,"trend_2",0.416666666666667
"1807","Grant","Grant","foster_care_trend",2014,"trend_2",0.38255033557047
"1808","Grays_Harbor","Grays Harbor","foster_care_trend",2014,"trend_2",0.495867768595041
"1809","Island","Island","foster_care_trend",2014,"trend_2",0.617647058823529
"1810","Jefferson","Jefferson","foster_care_trend",2014,"trend_2",0.52
"1811","King","King","foster_care_trend",2014,"trend_2",0.318425760286225
"1812","Kitsap","Kitsap","foster_care_trend",2014,"trend_2",0.570707070707071
"1813","Kittitas","Kittitas","foster_care_trend",2014,"trend_2",0.302325581395349
"1814","Klickitat","Klickitat","foster_care_trend",2014,"trend_2",0.18
"1815","Lewis","Lewis","foster_care_trend",2014,"trend_2",0.681159420289855
"1816","Lincoln","Lincoln","foster_care_trend",2014,"trend_2",0.416666666666667
"1817","Mason","Mason","foster_care_trend",2014,"trend_2",0.648351648351648
"1818","Okanogan","Okanogan","foster_care_trend",2014,"trend_2",0.222222222222222
"1819","Pacific","Pacific","foster_care_trend",2014,"trend_2",0.588235294117647
"1820","Pend_Oreille","Pend Oreille","foster_care_trend",2014,"trend_2",0.416666666666667
"1821","Pierce","Pierce","foster_care_trend",2014,"trend_2",0.579303675048356
"1822","San_Juan","San Juan","foster_care_trend",2014,"trend_2",0.416666666666667
"1823","Skagit","Skagit","foster_care_trend",2014,"trend_2",0.669902912621359
"1824","Skamania","Skamania","foster_care_trend",2014,"trend_2",0.416666666666667
"1825","Snohomish","Snohomish","foster_care_trend",2014,"trend_2",0.522140221402214
"1826","Spokane","Spokane","foster_care_trend",2014,"trend_2",0.543018335684062
"1827","Stevens","Stevens","foster_care_trend",2014,"trend_2",0.787878787878788
"1828","Thurston","Thurston","foster_care_trend",2014,"trend_2",0.25764192139738
"1829","Wahkiakum","Wahkiakum","foster_care_trend",2014,"trend_2",0.416666666666667
"1830","Walla_Walla","Walla Walla","foster_care_trend",2014,"trend_2",0.379746835443038
"1831","Whatcom","Whatcom","foster_care_trend",2014,"trend_2",0.647619047619048
"1832","Whitman","Whitman","foster_care_trend",2014,"trend_2",0.363636363636364
"1833","Yakima","Yakima","foster_care_trend",2014,"trend_2",0.321695760598504
"1834","Adams","Adams","foster_care_trend",2015,"trend_2",NA
"1835","Asotin","Asotin","foster_care_trend",2015,"trend_2",NA
"1836","Benton","Benton","foster_care_trend",2015,"trend_2",NA
"1837","Chelan","Chelan","foster_care_trend",2015,"trend_2",NA
"1838","Clallam","Clallam","foster_care_trend",2015,"trend_2",NA
"1839","Clark","Clark","foster_care_trend",2015,"trend_2",NA
"1840","Columbia","Columbia","foster_care_trend",2015,"trend_2",NA
"1841","Cowlitz","Cowlitz","foster_care_trend",2015,"trend_2",NA
"1842","Douglas","Douglas","foster_care_trend",2015,"trend_2",NA
"1843","Ferry","Ferry","foster_care_trend",2015,"trend_2",NA
"1844","Franklin","Franklin","foster_care_trend",2015,"trend_2",NA
"1845","Garfield","Garfield","foster_care_trend",2015,"trend_2",NA
"1846","Grant","Grant","foster_care_trend",2015,"trend_2",NA
"1847","Grays_Harbor","Grays Harbor","foster_care_trend",2015,"trend_2",NA
"1848","Island","Island","foster_care_trend",2015,"trend_2",NA
"1849","Jefferson","Jefferson","foster_care_trend",2015,"trend_2",NA
"1850","King","King","foster_care_trend",2015,"trend_2",NA
"1851","Kitsap","Kitsap","foster_care_trend",2015,"trend_2",NA
"1852","Kittitas","Kittitas","foster_care_trend",2015,"trend_2",NA
"1853","Klickitat","Klickitat","foster_care_trend",2015,"trend_2",NA
"1854","Lewis","Lewis","foster_care_trend",2015,"trend_2",NA
"1855","Lincoln","Lincoln","foster_care_trend",2015,"trend_2",NA
"1856","Mason","Mason","foster_care_trend",2015,"trend_2",NA
"1857","Okanogan","Okanogan","foster_care_trend",2015,"trend_2",NA
"1858","Pacific","Pacific","foster_care_trend",2015,"trend_2",NA
"1859","Pend_Oreille","Pend Oreille","foster_care_trend",2015,"trend_2",NA
"1860","Pierce","Pierce","foster_care_trend",2015,"trend_2",NA
"1861","San_Juan","San Juan","foster_care_trend",2015,"trend_2",NA
"1862","Skagit","Skagit","foster_care_trend",2015,"trend_2",NA
"1863","Skamania","Skamania","foster_care_trend",2015,"trend_2",NA
"1864","Snohomish","Snohomish","foster_care_trend",2015,"trend_2",NA
"1865","Spokane","Spokane","foster_care_trend",2015,"trend_2",NA
"1866","Stevens","Stevens","foster_care_trend",2015,"trend_2",NA
"1867","Thurston","Thurston","foster_care_trend",2015,"trend_2",NA
"1868","Wahkiakum","Wahkiakum","foster_care_trend",2015,"trend_2",NA
"1869","Walla_Walla","Walla Walla","foster_care_trend",2015,"trend_2",NA
"1870","Whatcom","Whatcom","foster_care_trend",2015,"trend_2",NA
"1871","Whitman","Whitman","foster_care_trend",2015,"trend_2",NA
"1872","Yakima","Yakima","foster_care_trend",2015,"trend_2",NA
"1873","Adams","Adams","foster_care_trend",2000,"trend_3",0.2143875
"1874","Asotin","Asotin","foster_care_trend",2000,"trend_3",0.2222
"1875","Benton","Benton","foster_care_trend",2000,"trend_3",0.1865
"1876","Chelan","Chelan","foster_care_trend",2000,"trend_3",0.1481
"1877","Clallam","Clallam","foster_care_trend",2000,"trend_3",0.3109
"1878","Clark","Clark","foster_care_trend",2000,"trend_3",0.1893
"1879","Columbia","Columbia","foster_care_trend",2000,"trend_3",0.2143875
"1880","Cowlitz","Cowlitz","foster_care_trend",2000,"trend_3",0.2938
"1881","Douglas","Douglas","foster_care_trend",2000,"trend_3",0.2143
"1882","Ferry","Ferry","foster_care_trend",2000,"trend_3",0.2143875
"1883","Franklin","Franklin","foster_care_trend",2000,"trend_3",0.3636
"1884","Garfield","Garfield","foster_care_trend",2000,"trend_3",0.2143875
"1885","Grant","Grant","foster_care_trend",2000,"trend_3",0.35
"1886","Grays_Harbor","Grays Harbor","foster_care_trend",2000,"trend_3",0.3669
"1887","Island","Island","foster_care_trend",2000,"trend_3",0.3951
"1888","Jefferson","Jefferson","foster_care_trend",2000,"trend_3",0.2571
"1889","King","King","foster_care_trend",2000,"trend_3",0.3577
"1890","Kitsap","Kitsap","foster_care_trend",2000,"trend_3",0.2665
"1891","Kittitas","Kittitas","foster_care_trend",2000,"trend_3",0.1212
"1892","Klickitat","Klickitat","foster_care_trend",2000,"trend_3",0.3415
"1893","Lewis","Lewis","foster_care_trend",2000,"trend_3",0.3231
"1894","Lincoln","Lincoln","foster_care_trend",2000,"trend_3",0.2143875
"1895","Mason","Mason","foster_care_trend",2000,"trend_3",0.3472
"1896","Okanogan","Okanogan","foster_care_trend",2000,"trend_3",0.4286
"1897","Pacific","Pacific","foster_care_trend",2000,"trend_3",0.175
"1898","Pend_Oreille","Pend Oreille","foster_care_trend",2000,"trend_3",0.2143875
"1899","Pierce","Pierce","foster_care_trend",2000,"trend_3",0.2518
"1900","San_Juan","San Juan","foster_care_trend",2000,"trend_3",0.2143875
"1901","Skagit","Skagit","foster_care_trend",2000,"trend_3",0.1965
"1902","Skamania","Skamania","foster_care_trend",2000,"trend_3",0.2143875
"1903","Snohomish","Snohomish","foster_care_trend",2000,"trend_3",0.4316
"1904","Spokane","Spokane","foster_care_trend",2000,"trend_3",0.3277
"1905","Stevens","Stevens","foster_care_trend",2000,"trend_3",0.3012
"1906","Thurston","Thurston","foster_care_trend",2000,"trend_3",0.1968
"1907","Wahkiakum","Wahkiakum","foster_care_trend",2000,"trend_3",0.2143875
"1908","Walla_Walla","Walla Walla","foster_care_trend",2000,"trend_3",0.1733
"1909","Whatcom","Whatcom","foster_care_trend",2000,"trend_3",0.2385
"1910","Whitman","Whitman","foster_care_trend",2000,"trend_3",0.375
"1911","Yakima","Yakima","foster_care_trend",2000,"trend_3",0.2885
"1912","Adams","Adams","foster_care_trend",2001,"trend_3",0.3101
"1913","Asotin","Asotin","foster_care_trend",2001,"trend_3",0.2963
"1914","Benton","Benton","foster_care_trend",2001,"trend_3",0.2057
"1915","Chelan","Chelan","foster_care_trend",2001,"trend_3",0.0526
"1916","Clallam","Clallam","foster_care_trend",2001,"trend_3",0.3313
"1917","Clark","Clark","foster_care_trend",2001,"trend_3",0.2117
"1918","Columbia","Columbia","foster_care_trend",2001,"trend_3",0.3101
"1919","Cowlitz","Cowlitz","foster_care_trend",2001,"trend_3",0.2353
"1920","Douglas","Douglas","foster_care_trend",2001,"trend_3",0.0833
"1921","Ferry","Ferry","foster_care_trend",2001,"trend_3",0.3101
"1922","Franklin","Franklin","foster_care_trend",2001,"trend_3",0.3562
"1923","Garfield","Garfield","foster_care_trend",2001,"trend_3",0.3101
"1924","Grant","Grant","foster_care_trend",2001,"trend_3",0.3671
"1925","Grays_Harbor","Grays Harbor","foster_care_trend",2001,"trend_3",0.3161
"1926","Island","Island","foster_care_trend",2001,"trend_3",0.4267
"1927","Jefferson","Jefferson","foster_care_trend",2001,"trend_3",0.4
"1928","King","King","foster_care_trend",2001,"trend_3",0.3752
"1929","Kitsap","Kitsap","foster_care_trend",2001,"trend_3",0.2819
"1930","Kittitas","Kittitas","foster_care_trend",2001,"trend_3",0.0968
"1931","Klickitat","Klickitat","foster_care_trend",2001,"trend_3",0.4634
"1932","Lewis","Lewis","foster_care_trend",2001,"trend_3",0.2894
"1933","Lincoln","Lincoln","foster_care_trend",2001,"trend_3",0.3101
"1934","Mason","Mason","foster_care_trend",2001,"trend_3",0.2857
"1935","Okanogan","Okanogan","foster_care_trend",2001,"trend_3",0.3731
"1936","Pacific","Pacific","foster_care_trend",2001,"trend_3",0.2195
"1937","Pend_Oreille","Pend Oreille","foster_care_trend",2001,"trend_3",0.3101
"1938","Pierce","Pierce","foster_care_trend",2001,"trend_3",0.2446
"1939","San_Juan","San Juan","foster_care_trend",2001,"trend_3",0.3101
"1940","Skagit","Skagit","foster_care_trend",2001,"trend_3",0.2426
"1941","Skamania","Skamania","foster_care_trend",2001,"trend_3",0.3101
"1942","Snohomish","Snohomish","foster_care_trend",2001,"trend_3",0.4211
"1943","Spokane","Spokane","foster_care_trend",2001,"trend_3",0.2925
"1944","Stevens","Stevens","foster_care_trend",2001,"trend_3",0.2366
"1945","Thurston","Thurston","foster_care_trend",2001,"trend_3",0.1935
"1946","Wahkiakum","Wahkiakum","foster_care_trend",2001,"trend_3",0.3101
"1947","Walla_Walla","Walla Walla","foster_care_trend",2001,"trend_3",0.2308
"1948","Whatcom","Whatcom","foster_care_trend",2001,"trend_3",0.2927
"1949","Whitman","Whitman","foster_care_trend",2001,"trend_3",0.2632
"1950","Yakima","Yakima","foster_care_trend",2001,"trend_3",0.2518
"1951","Adams","Adams","foster_care_trend",2002,"trend_3",0.256622222222222
"1952","Asotin","Asotin","foster_care_trend",2002,"trend_3",0.2973
"1953","Benton","Benton","foster_care_trend",2002,"trend_3",0.2054
"1954","Chelan","Chelan","foster_care_trend",2002,"trend_3",0.1528
"1955","Clallam","Clallam","foster_care_trend",2002,"trend_3",0.3015
"1956","Clark","Clark","foster_care_trend",2002,"trend_3",0.2546
"1957","Columbia","Columbia","foster_care_trend",2002,"trend_3",0.256622222222222
"1958","Cowlitz","Cowlitz","foster_care_trend",2002,"trend_3",0.2928
"1959","Douglas","Douglas","foster_care_trend",2002,"trend_3",0.0833
"1960","Ferry","Ferry","foster_care_trend",2002,"trend_3",0.256622222222222
"1961","Franklin","Franklin","foster_care_trend",2002,"trend_3",0.5085
"1962","Garfield","Garfield","foster_care_trend",2002,"trend_3",0.256622222222222
"1963","Grant","Grant","foster_care_trend",2002,"trend_3",0.4217
"1964","Grays_Harbor","Grays Harbor","foster_care_trend",2002,"trend_3",0.2647
"1965","Island","Island","foster_care_trend",2002,"trend_3",0.3176
"1966","Jefferson","Jefferson","foster_care_trend",2002,"trend_3",0.3125
"1967","King","King","foster_care_trend",2002,"trend_3",0.3519
"1968","Kitsap","Kitsap","foster_care_trend",2002,"trend_3",0.2711
"1969","Kittitas","Kittitas","foster_care_trend",2002,"trend_3",0.1905
"1970","Klickitat","Klickitat","foster_care_trend",2002,"trend_3",0.3488
"1971","Lewis","Lewis","foster_care_trend",2002,"trend_3",0.2687
"1972","Lincoln","Lincoln","foster_care_trend",2002,"trend_3",0.256622222222222
"1973","Mason","Mason","foster_care_trend",2002,"trend_3",0.3233
"1974","Okanogan","Okanogan","foster_care_trend",2002,"trend_3",0.2778
"1975","Pacific","Pacific","foster_care_trend",2002,"trend_3",0.3582
"1976","Pend_Oreille","Pend Oreille","foster_care_trend",2002,"trend_3",0.256622222222222
"1977","Pierce","Pierce","foster_care_trend",2002,"trend_3",0.2626
"1978","San_Juan","San Juan","foster_care_trend",2002,"trend_3",0.256622222222222
"1979","Skagit","Skagit","foster_care_trend",2002,"trend_3",0.228
"1980","Skamania","Skamania","foster_care_trend",2002,"trend_3",0.256622222222222
"1981","Snohomish","Snohomish","foster_care_trend",2002,"trend_3",0.4023
"1982","Spokane","Spokane","foster_care_trend",2002,"trend_3",0.3543
"1983","Stevens","Stevens","foster_care_trend",2002,"trend_3",0.3
"1984","Thurston","Thurston","foster_care_trend",2002,"trend_3",0.1943
"1985","Wahkiakum","Wahkiakum","foster_care_trend",2002,"trend_3",0.256622222222222
"1986","Walla_Walla","Walla Walla","foster_care_trend",2002,"trend_3",0.1932
"1987","Whatcom","Whatcom","foster_care_trend",2002,"trend_3",0.306
"1988","Whitman","Whitman","foster_care_trend",2002,"trend_3",0.2727
"1989","Yakima","Yakima","foster_care_trend",2002,"trend_3",0.3327
"1990","Adams","Adams","foster_care_trend",2003,"trend_3",0.245588888888889
"1991","Asotin","Asotin","foster_care_trend",2003,"trend_3",0.2449
"1992","Benton","Benton","foster_care_trend",2003,"trend_3",0.2315
"1993","Chelan","Chelan","foster_care_trend",2003,"trend_3",0.2931
"1994","Clallam","Clallam","foster_care_trend",2003,"trend_3",0.3828
"1995","Clark","Clark","foster_care_trend",2003,"trend_3",0.2576
"1996","Columbia","Columbia","foster_care_trend",2003,"trend_3",0.245588888888889
"1997","Cowlitz","Cowlitz","foster_care_trend",2003,"trend_3",0.2992
"1998","Douglas","Douglas","foster_care_trend",2003,"trend_3",0.2903
"1999","Ferry","Ferry","foster_care_trend",2003,"trend_3",0.245588888888889
"2000","Franklin","Franklin","foster_care_trend",2003,"trend_3",0.4364
"2001","Garfield","Garfield","foster_care_trend",2003,"trend_3",0.245588888888889
"2002","Grant","Grant","foster_care_trend",2003,"trend_3",0.3626
"2003","Grays_Harbor","Grays Harbor","foster_care_trend",2003,"trend_3",0.226
"2004","Island","Island","foster_care_trend",2003,"trend_3",0.3038
"2005","Jefferson","Jefferson","foster_care_trend",2003,"trend_3",0.3
"2006","King","King","foster_care_trend",2003,"trend_3",0.3547
"2007","Kitsap","Kitsap","foster_care_trend",2003,"trend_3",0.259
"2008","Kittitas","Kittitas","foster_care_trend",2003,"trend_3",0.2703
"2009","Klickitat","Klickitat","foster_care_trend",2003,"trend_3",0.2857
"2010","Lewis","Lewis","foster_care_trend",2003,"trend_3",0.2766
"2011","Lincoln","Lincoln","foster_care_trend",2003,"trend_3",0.245588888888889
"2012","Mason","Mason","foster_care_trend",2003,"trend_3",0.3615
"2013","Okanogan","Okanogan","foster_care_trend",2003,"trend_3",0.36
"2014","Pacific","Pacific","foster_care_trend",2003,"trend_3",0.5
"2015","Pend_Oreille","Pend Oreille","foster_care_trend",2003,"trend_3",0.245588888888889
"2016","Pierce","Pierce","foster_care_trend",2003,"trend_3",0.2851
"2017","San_Juan","San Juan","foster_care_trend",2003,"trend_3",0.245588888888889
"2018","Skagit","Skagit","foster_care_trend",2003,"trend_3",0.2857
"2019","Skamania","Skamania","foster_care_trend",2003,"trend_3",0.245588888888889
"2020","Snohomish","Snohomish","foster_care_trend",2003,"trend_3",0.4
"2021","Spokane","Spokane","foster_care_trend",2003,"trend_3",0.3775
"2022","Stevens","Stevens","foster_care_trend",2003,"trend_3",0.3875
"2023","Thurston","Thurston","foster_care_trend",2003,"trend_3",0.1642
"2024","Wahkiakum","Wahkiakum","foster_care_trend",2003,"trend_3",0.245588888888889
"2025","Walla_Walla","Walla Walla","foster_care_trend",2003,"trend_3",0.1667
"2026","Whatcom","Whatcom","foster_care_trend",2003,"trend_3",0.2953
"2027","Whitman","Whitman","foster_care_trend",2003,"trend_3",0.1579
"2028","Yakima","Yakima","foster_care_trend",2003,"trend_3",0.3461
"2029","Adams","Adams","foster_care_trend",2004,"trend_3",0.266977777777778
"2030","Asotin","Asotin","foster_care_trend",2004,"trend_3",0.2667
"2031","Benton","Benton","foster_care_trend",2004,"trend_3",0.2694
"2032","Chelan","Chelan","foster_care_trend",2004,"trend_3",0.2545
"2033","Clallam","Clallam","foster_care_trend",2004,"trend_3",0.2925
"2034","Clark","Clark","foster_care_trend",2004,"trend_3",0.2834
"2035","Columbia","Columbia","foster_care_trend",2004,"trend_3",0.266977777777778
"2036","Cowlitz","Cowlitz","foster_care_trend",2004,"trend_3",0.2955
"2037","Douglas","Douglas","foster_care_trend",2004,"trend_3",0.2759
"2038","Ferry","Ferry","foster_care_trend",2004,"trend_3",0.266977777777778
"2039","Franklin","Franklin","foster_care_trend",2004,"trend_3",0.4247
"2040","Garfield","Garfield","foster_care_trend",2004,"trend_3",0.266977777777778
"2041","Grant","Grant","foster_care_trend",2004,"trend_3",0.3505
"2042","Grays_Harbor","Grays Harbor","foster_care_trend",2004,"trend_3",0.2067
"2043","Island","Island","foster_care_trend",2004,"trend_3",0.3723
"2044","Jefferson","Jefferson","foster_care_trend",2004,"trend_3",0.3077
"2045","King","King","foster_care_trend",2004,"trend_3",0.3631
"2046","Kitsap","Kitsap","foster_care_trend",2004,"trend_3",0.3113
"2047","Kittitas","Kittitas","foster_care_trend",2004,"trend_3",0.325
"2048","Klickitat","Klickitat","foster_care_trend",2004,"trend_3",0.3939
"2049","Lewis","Lewis","foster_care_trend",2004,"trend_3",0.2254
"2050","Lincoln","Lincoln","foster_care_trend",2004,"trend_3",0.266977777777778
"2051","Mason","Mason","foster_care_trend",2004,"trend_3",0.3548
"2052","Okanogan","Okanogan","foster_care_trend",2004,"trend_3",0.3469
"2053","Pacific","Pacific","foster_care_trend",2004,"trend_3",0.1957
"2054","Pend_Oreille","Pend Oreille","foster_care_trend",2004,"trend_3",0.266977777777778
"2055","Pierce","Pierce","foster_care_trend",2004,"trend_3",0.3353
"2056","San_Juan","San Juan","foster_care_trend",2004,"trend_3",0.266977777777778
"2057","Skagit","Skagit","foster_care_trend",2004,"trend_3",0.3482
"2058","Skamania","Skamania","foster_care_trend",2004,"trend_3",0.266977777777778
"2059","Snohomish","Snohomish","foster_care_trend",2004,"trend_3",0.428
"2060","Spokane","Spokane","foster_care_trend",2004,"trend_3",0.3351
"2061","Stevens","Stevens","foster_care_trend",2004,"trend_3",0.3544
"2062","Thurston","Thurston","foster_care_trend",2004,"trend_3",0.1985
"2063","Wahkiakum","Wahkiakum","foster_care_trend",2004,"trend_3",0.266977777777778
"2064","Walla_Walla","Walla Walla","foster_care_trend",2004,"trend_3",0.1429
"2065","Whatcom","Whatcom","foster_care_trend",2004,"trend_3",0.2981
"2066","Whitman","Whitman","foster_care_trend",2004,"trend_3",0.4
"2067","Yakima","Yakima","foster_care_trend",2004,"trend_3",0.3908
"2068","Adams","Adams","foster_care_trend",2005,"trend_3",0.337155555555556
"2069","Asotin","Asotin","foster_care_trend",2005,"trend_3",0.3158
"2070","Benton","Benton","foster_care_trend",2005,"trend_3",0.2706
"2071","Chelan","Chelan","foster_care_trend",2005,"trend_3",0.3412
"2072","Clallam","Clallam","foster_care_trend",2005,"trend_3",0.3762
"2073","Clark","Clark","foster_care_trend",2005,"trend_3",0.3217
"2074","Columbia","Columbia","foster_care_trend",2005,"trend_3",0.337155555555556
"2075","Cowlitz","Cowlitz","foster_care_trend",2005,"trend_3",0.293
"2076","Douglas","Douglas","foster_care_trend",2005,"trend_3",0.2143
"2077","Ferry","Ferry","foster_care_trend",2005,"trend_3",0.337155555555556
"2078","Franklin","Franklin","foster_care_trend",2005,"trend_3",0.3506
"2079","Garfield","Garfield","foster_care_trend",2005,"trend_3",0.337155555555556
"2080","Grant","Grant","foster_care_trend",2005,"trend_3",0.3421
"2081","Grays_Harbor","Grays Harbor","foster_care_trend",2005,"trend_3",0.29
"2082","Island","Island","foster_care_trend",2005,"trend_3",0.3871
"2083","Jefferson","Jefferson","foster_care_trend",2005,"trend_3",0.4667
"2084","King","King","foster_care_trend",2005,"trend_3",0.377
"2085","Kitsap","Kitsap","foster_care_trend",2005,"trend_3",0.3109
"2086","Kittitas","Kittitas","foster_care_trend",2005,"trend_3",0.2424
"2087","Klickitat","Klickitat","foster_care_trend",2005,"trend_3",0.3784
"2088","Lewis","Lewis","foster_care_trend",2005,"trend_3",0.2885
"2089","Lincoln","Lincoln","foster_care_trend",2005,"trend_3",0.337155555555556
"2090","Mason","Mason","foster_care_trend",2005,"trend_3",0.3619
"2091","Okanogan","Okanogan","foster_care_trend",2005,"trend_3",0.3878
"2092","Pacific","Pacific","foster_care_trend",2005,"trend_3",0.3455
"2093","Pend_Oreille","Pend Oreille","foster_care_trend",2005,"trend_3",0.337155555555556
"2094","Pierce","Pierce","foster_care_trend",2005,"trend_3",0.3353
"2095","San_Juan","San Juan","foster_care_trend",2005,"trend_3",0.337155555555556
"2096","Skagit","Skagit","foster_care_trend",2005,"trend_3",0.3633
"2097","Skamania","Skamania","foster_care_trend",2005,"trend_3",0.337155555555556
"2098","Snohomish","Snohomish","foster_care_trend",2005,"trend_3",0.4516
"2099","Spokane","Spokane","foster_care_trend",2005,"trend_3",0.3396
"2100","Stevens","Stevens","foster_care_trend",2005,"trend_3",0.4043
"2101","Thurston","Thurston","foster_care_trend",2005,"trend_3",0.1854
"2102","Wahkiakum","Wahkiakum","foster_care_trend",2005,"trend_3",0.337155555555556
"2103","Walla_Walla","Walla Walla","foster_care_trend",2005,"trend_3",0.1681
"2104","Whatcom","Whatcom","foster_care_trend",2005,"trend_3",0.3483
"2105","Whitman","Whitman","foster_care_trend",2005,"trend_3",0.25
"2106","Yakima","Yakima","foster_care_trend",2005,"trend_3",0.4034
"2107","Adams","Adams","foster_care_trend",2006,"trend_3",0.4057125
"2108","Asotin","Asotin","foster_care_trend",2006,"trend_3",0.25
"2109","Benton","Benton","foster_care_trend",2006,"trend_3",0.3594
"2110","Chelan","Chelan","foster_care_trend",2006,"trend_3",0.2969
"2111","Clallam","Clallam","foster_care_trend",2006,"trend_3",0.4553
"2112","Clark","Clark","foster_care_trend",2006,"trend_3",0.3738
"2113","Columbia","Columbia","foster_care_trend",2006,"trend_3",0.4057125
"2114","Cowlitz","Cowlitz","foster_care_trend",2006,"trend_3",0.338
"2115","Douglas","Douglas","foster_care_trend",2006,"trend_3",0.2308
"2116","Ferry","Ferry","foster_care_trend",2006,"trend_3",0.4057125
"2117","Franklin","Franklin","foster_care_trend",2006,"trend_3",0.4079
"2118","Garfield","Garfield","foster_care_trend",2006,"trend_3",0.4057125
"2119","Grant","Grant","foster_care_trend",2006,"trend_3",0.4468
