"","code_location","pretty_location","group","date","code_name","value"
"283","Ferry","Ferry","foster_care_trend",2007,"trend_0",6.76444444444444
"284","Franklin","Franklin","foster_care_trend",2007,"trend_0",3.82
"285","Garfield","Garfield","foster_care_trend",2007,"trend_0",6.76444444444444
"286","Grant","Grant","foster_care_trend",2007,"trend_0",5.87
"287","Grays_Harbor","Grays Harbor","foster_care_trend",2007,"trend_0",11.51
"288","Island","Island","foster_care_trend",2007,"trend_0",3.18
"289","Jefferson","Jefferson","foster_care_trend",2007,"trend_0",2.73
"290","King","King","foster_care_trend",2007,"trend_0",2.54
"291","Kitsap","Kitsap","foster_care_trend",2007,"trend_0",5.68
"292","Kittitas","Kittitas","foster_care_trend",2007,"trend_0",7.65
"293","Klickitat","Klickitat","foster_care_trend",2007,"trend_0",6.32
"294","Lewis","Lewis","foster_care_trend",2007,"trend_0",5.71
"295","Lincoln","Lincoln","foster_care_trend",2007,"trend_0",6.76444444444444
"296","Mason","Mason","foster_care_trend",2007,"trend_0",7.95
"297","Okanogan","Okanogan","foster_care_trend",2007,"trend_0",7.36
"298","Pacific","Pacific","foster_care_trend",2007,"trend_0",9.79
"299","Pend_Oreille","Pend Oreille","foster_care_trend",2007,"trend_0",6.76444444444444
"300","Pierce","Pierce","foster_care_trend",2007,"trend_0",5.11
"301","San_Juan","San Juan","foster_care_trend",2007,"trend_0",6.76444444444444
"302","Skagit","Skagit","foster_care_trend",2007,"trend_0",4.52
"303","Skamania","Skamania","foster_care_trend",2007,"trend_0",6.76444444444444
"304","Snohomish","Snohomish","foster_care_trend",2007,"trend_0",3.51
"305","Spokane","Spokane","foster_care_trend",2007,"trend_0",6.48
"306","Stevens","Stevens","foster_care_trend",2007,"trend_0",4.22
"307","Thurston","Thurston","foster_care_trend",2007,"trend_0",4.33
"308","Wahkiakum","Wahkiakum","foster_care_trend",2007,"trend_0",6.76444444444444
"309","Walla_Walla","Walla Walla","foster_care_trend",2007,"trend_0",3.76
"310","Whatcom","Whatcom","foster_care_trend",2007,"trend_0",5.09
"311","Whitman","Whitman","foster_care_trend",2007,"trend_0",4.75
"312","Yakima","Yakima","foster_care_trend",2007,"trend_0",7.08
"313","Adams","Adams","foster_care_trend",2008,"trend_0",5.41555555555556
"314","Asotin","Asotin","foster_care_trend",2008,"trend_0",2.68
"315","Benton","Benton","foster_care_trend",2008,"trend_0",5.37
"316","Chelan","Chelan","foster_care_trend",2008,"trend_0",5.14
"317","Clallam","Clallam","foster_care_trend",2008,"trend_0",7.55
"318","Clark","Clark","foster_care_trend",2008,"trend_0",5.39
"319","Columbia","Columbia","foster_care_trend",2008,"trend_0",5.41555555555556
"320","Cowlitz","Cowlitz","foster_care_trend",2008,"trend_0",4.92
"321","Douglas","Douglas","foster_care_trend",2008,"trend_0",1.84
"322","Ferry","Ferry","foster_care_trend",2008,"trend_0",5.41555555555556
"323","Franklin","Franklin","foster_care_trend",2008,"trend_0",3.69
"324","Garfield","Garfield","foster_care_trend",2008,"trend_0",5.41555555555556
"325","Grant","Grant","foster_care_trend",2008,"trend_0",3.55
"326","Grays_Harbor","Grays Harbor","foster_care_trend",2008,"trend_0",9.96
"327","Island","Island","foster_care_trend",2008,"trend_0",3
"328","Jefferson","Jefferson","foster_care_trend",2008,"trend_0",4.06
"329","King","King","foster_care_trend",2008,"trend_0",2.17
"330","Kitsap","Kitsap","foster_care_trend",2008,"trend_0",5.23
"331","Kittitas","Kittitas","foster_care_trend",2008,"trend_0",5.52
"332","Klickitat","Klickitat","foster_care_trend",2008,"trend_0",7.95
"333","Lewis","Lewis","foster_care_trend",2008,"trend_0",4.89
"334","Lincoln","Lincoln","foster_care_trend",2008,"trend_0",5.41555555555556
"335","Mason","Mason","foster_care_trend",2008,"trend_0",3.61
"336","Okanogan","Okanogan","foster_care_trend",2008,"trend_0",5.66
"337","Pacific","Pacific","foster_care_trend",2008,"trend_0",7.21
"338","Pend_Oreille","Pend Oreille","foster_care_trend",2008,"trend_0",5.41555555555556
"339","Pierce","Pierce","foster_care_trend",2008,"trend_0",5.92
"340","San_Juan","San Juan","foster_care_trend",2008,"trend_0",5.41555555555556
"341","Skagit","Skagit","foster_care_trend",2008,"trend_0",3.69
"342","Skamania","Skamania","foster_care_trend",2008,"trend_0",5.41555555555556
"343","Snohomish","Snohomish","foster_care_trend",2008,"trend_0",3.7
"344","Spokane","Spokane","foster_care_trend",2008,"trend_0",6.57
"345","Stevens","Stevens","foster_care_trend",2008,"trend_0",5.82
"346","Thurston","Thurston","foster_care_trend",2008,"trend_0",3.42
"347","Wahkiakum","Wahkiakum","foster_care_trend",2008,"trend_0",5.41555555555556
